gs,gene,symbol,entrez_gene,description
NP,ENSMUSG00000015437,Gzmb,14939,granzyme B [Source:MGI Symbol;Acc:MGI:109267]
NP,ENSMUSG00000015542,Nat9,66176,"N-acetyltransferase 9 (GCN5-related, putative) [Source:MGI Symbol;Acc:MGI:1913426]"
NP,ENSMUSG00000015575,Atp6v0e,11974,"ATPase, H+ transporting, lysosomal V0 subunit E [Source:MGI Symbol;Acc:MGI:1328318]"
NP,ENSMUSG00000015619,Gata3,14462,GATA binding protein 3 [Source:MGI Symbol;Acc:MGI:95663]
NP,ENSMUSG00000015652,Steap1,70358,six transmembrane epithelial antigen of the prostate 1 [Source:MGI Symbol;Acc:MGI:1917608]
NP,ENSMUSG00000015665,Awat1,245533,acyl-CoA wax alcohol acyltransferase 1 [Source:MGI Symbol;Acc:MGI:3588200]
NP,ENSMUSG00000015668,Pdzd11,72621,PDZ domain containing 11 [Source:MGI Symbol;Acc:MGI:1919871]
NP,ENSMUSG00000015714,Cers2,76893,ceramide synthase 2 [Source:MGI Symbol;Acc:MGI:1924143]
NP,ENSMUSG00000015721,Nlrp5,23968,"NLR family, pyrin domain containing 5 [Source:MGI Symbol;Acc:MGI:1345193]"
NP,ENSMUSG00000015839,Nfe2l2,18024,"nuclear factor, erythroid derived 2, like 2 [Source:MGI Symbol;Acc:MGI:108420]"
NP,ENSMUSG00000015890,Amdhd1,71761,amidohydrolase domain containing 1 [Source:MGI Symbol;Acc:MGI:1919011]
NP,ENSMUSG00000016087,Fli1,14247,Friend leukemia integration 1 [Source:MGI Symbol;Acc:MGI:95554]
NP,ENSMUSG00000016255,Tubb1,545486,"tubulin, beta 1 class VI [Source:MGI Symbol;Acc:MGI:107814]"
NP,ENSMUSG00000016283,H2-M2,14990,"histocompatibility 2, M region locus 2 [Source:MGI Symbol;Acc:MGI:95914]"
NP,ENSMUSG00000016344,Ppdpf,66496,pancreatic progenitor cell differentiation and proliferation factor [Source:MGI Symbol;Acc:MGI:1913746]
NP,ENSMUSG00000016458,Wt1,22431,Wilms tumor 1 homolog [Source:MGI Symbol;Acc:MGI:98968]
NP,ENSMUSG00000016487,Ppfibp1,67533,"PTPRF interacting protein, binding protein 1 (liprin beta 1) [Source:MGI Symbol;Acc:MGI:1914783]"
NP,ENSMUSG00000016498,Pdcd1lg2,58205,programmed cell death 1 ligand 2 [Source:MGI Symbol;Acc:MGI:1930125]
NP,ENSMUSG00000016524,Il19,329244,interleukin 19 [Source:MGI Symbol;Acc:MGI:1890472]
NP,ENSMUSG00000016757,Ttll12,223723,"tubulin tyrosine ligase-like family, member 12 [Source:MGI Symbol;Acc:MGI:3039573]"
NP,ENSMUSG00000016946,Kctd5,69259,potassium channel tetramerisation domain containing 5 [Source:MGI Symbol;Acc:MGI:1916509]
NP,ENSMUSG00000016982,Pom121l2,195236,POM121 membrane glycoprotein-like 2 (rat) [Source:MGI Symbol;Acc:MGI:2684870]
NP,ENSMUSG00000016998,Svs4,20941,seminal vesicle secretory protein 4 [Source:MGI Symbol;Acc:MGI:98450]
NP,ENSMUSG00000017049,Ccdc70,67929,coiled-coil domain containing 70 [Source:MGI Symbol;Acc:MGI:1915179]
NP,ENSMUSG00000017064,Prl5a1,28078,"prolactin family 5, subfamily a, member 1 [Source:MGI Symbol;Acc:MGI:106332]"
NP,ENSMUSG00000017211,Gsdma2,76758,gasdermin A2 [Source:MGI Symbol;Acc:MGI:1921490]
NP,ENSMUSG00000017300,Tnnc2,21925,"troponin C2, fast [Source:MGI Symbol;Acc:MGI:98780]"
NP,ENSMUSG00000017311,Pyy,217212,peptide YY [Source:MGI Symbol;Acc:MGI:99924]
NP,ENSMUSG00000017404,Rpl19,19921,ribosomal protein L19 [Source:MGI Symbol;Acc:MGI:98020]
NP,ENSMUSG00000017588,Krt27,16675,keratin 27 [Source:MGI Symbol;Acc:MGI:1339999]
NP,ENSMUSG00000017631,Abr,109934,active BCR-related gene [Source:MGI Symbol;Acc:MGI:107771]
NP,ENSMUSG00000017652,Cd40,21939,CD40 antigen [Source:MGI Symbol;Acc:MGI:88336]
NP,ENSMUSG00000017688,Hnf4g,30942,"hepatocyte nuclear factor 4, gamma [Source:MGI Symbol;Acc:MGI:1353604]"
NP,ENSMUSG00000017760,Ctsa,19025,cathepsin A [Source:MGI Symbol;Acc:MGI:97748]
NP,ENSMUSG00000017897,Eya2,14049,EYA transcriptional coactivator and phosphatase 2 [Source:MGI Symbol;Acc:MGI:109341]
NP,ENSMUSG00000017929,B4galt5,56336,"UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 5 [Source:MGI Symbol;Acc:MGI:1927169]"
NP,ENSMUSG00000017943,Gdap1l1,228858,ganglioside-induced differentiation-associated protein 1-like 1 [Source:MGI Symbol;Acc:MGI:2385163]
NP,ENSMUSG00000017978,Cadps2,320405,Ca2+-dependent activator protein for secretion 2 [Source:MGI Symbol;Acc:MGI:2443963]
NP,ENSMUSG00000018211,Wfdc15b,192201,WAP four-disulfide core domain 15B [Source:MGI Symbol;Acc:MGI:2445041]
NP,ENSMUSG00000018395,Kif3a,16568,kinesin family member 3A [Source:MGI Symbol;Acc:MGI:107689]
NP,ENSMUSG00000018500,Adora2b,11541,adenosine A2b receptor [Source:MGI Symbol;Acc:MGI:99403]
NP,ENSMUSG00000018507,Trpv2,22368,"transient receptor potential cation channel, subfamily V, member 2 [Source:MGI Symbol;Acc:MGI:1341836]"
NP,ENSMUSG00000018541,Cwc25,67480,CWC25 spliceosome-associated protein [Source:MGI Symbol;Acc:MGI:1914730]
NP,ENSMUSG00000018566,Slc2a4,20528,"solute carrier family 2 (facilitated glucose transporter), member 4 [Source:MGI Symbol;Acc:MGI:95758]"
NP,ENSMUSG00000018585,Atox1,11927,antioxidant 1 copper chaperone [Source:MGI Symbol;Acc:MGI:1333855]
NP,ENSMUSG00000018589,Glra2,237213,"glycine receptor, alpha 2 subunit [Source:MGI Symbol;Acc:MGI:95748]"
NP,ENSMUSG00000018620,Mmp20,30800,matrix metallopeptidase 20 (enamelysin) [Source:MGI Symbol;Acc:MGI:1353466]
NP,ENSMUSG00000018634,Crhr1,12921,corticotropin releasing hormone receptor 1 [Source:MGI Symbol;Acc:MGI:88498]
NP,ENSMUSG00000018656,Tcaf3,403088,TRPM8 channel-associated factor 3 [Source:MGI Symbol;Acc:MGI:3042585]
NP,ENSMUSG00000018697,Aatf,56321,apoptosis antagonizing transcription factor [Source:MGI Symbol;Acc:MGI:1929608]
NP,ENSMUSG00000018841,Rad51d,19364,RAD51 paralog D [Source:MGI Symbol;Acc:MGI:1261809]
NP,ENSMUSG00000018865,Sult4a1,29859,"sulfotransferase family 4A, member 1 [Source:MGI Symbol;Acc:MGI:1888971]"
NP,ENSMUSG00000018868,Pnpla5,75772,patatin-like phospholipase domain containing 5 [Source:MGI Symbol;Acc:MGI:1923022]
NP,ENSMUSG00000018914,Il3,16187,interleukin 3 [Source:MGI Symbol;Acc:MGI:96552]
NP,ENSMUSG00000018916,Csf2,12981,colony stimulating factor 2 (granulocyte-macrophage) [Source:MGI Symbol;Acc:MGI:1339752]
NP,ENSMUSG00000018925,Heatr9,629303,HEAT repeat containing 9 [Source:MGI Symbol;Acc:MGI:3650286]
NP,ENSMUSG00000018986,Slfn3,20557,schlafen 3 [Source:MGI Symbol;Acc:MGI:1329005]
NP,ENSMUSG00000019087,Atp6ap1,54411,"ATPase, H+ transporting, lysosomal accessory protein 1 [Source:MGI Symbol;Acc:MGI:109629]"
NP,ENSMUSG00000019122,Ccl9,20308,chemokine (C-C motif) ligand 9 [Source:MGI Symbol;Acc:MGI:104533]
NP,ENSMUSG00000019188,H13,14950,histocompatibility 13 [Source:MGI Symbol;Acc:MGI:95886]
NP,ENSMUSG00000019230,Lhx9,16876,LIM homeobox protein 9 [Source:MGI Symbol;Acc:MGI:1316721]
NP,ENSMUSG00000019297,Nop9,67842,NOP9 nucleolar protein [Source:MGI Symbol;Acc:MGI:1915092]
NP,ENSMUSG00000019301,Hsd17b1,15485,hydroxysteroid (17-beta) dehydrogenase 1 [Source:MGI Symbol;Acc:MGI:105077]
NP,ENSMUSG00000019489,Cd70,21948,CD70 antigen [Source:MGI Symbol;Acc:MGI:1195273]
NP,ENSMUSG00000019494,Cops6,26893,COP9 signalosome subunit 6 [Source:MGI Symbol;Acc:MGI:1349439]
NP,ENSMUSG00000019528,Gyg,27357,glycogenin [Source:MGI Symbol;Acc:MGI:1351614]
NP,ENSMUSG00000019579,Mydgf,28106,myeloid derived growth factor [Source:MGI Symbol;Acc:MGI:2156020]
NP,ENSMUSG00000019715,Gle1,74412,GLE1 RNA export mediator (yeast) [Source:MGI Symbol;Acc:MGI:1921662]
NP,ENSMUSG00000019738,Polr2i,69920,polymerase (RNA) II (DNA directed) polypeptide I [Source:MGI Symbol;Acc:MGI:1917170]
NP,ENSMUSG00000019756,Prl8a1,73244,"prolactin family 8, subfamily a, member 1 [Source:MGI Symbol;Acc:MGI:1920494]"
NP,ENSMUSG00000019772,Vip,22353,vasoactive intestinal polypeptide [Source:MGI Symbol;Acc:MGI:98933]
NP,ENSMUSG00000019775,Rgs17,56533,regulator of G-protein signaling 17 [Source:MGI Symbol;Acc:MGI:1927469]
NP,ENSMUSG00000019779,Frk,14302,fyn-related kinase [Source:MGI Symbol;Acc:MGI:103265]
NP,ENSMUSG00000019791,Hint3,66847,histidine triad nucleotide binding protein 3 [Source:MGI Symbol;Acc:MGI:1914097]
NP,ENSMUSG00000019815,Zc2hc1b,75122,"zinc finger, C2HC-type containing 1B [Source:MGI Symbol;Acc:MGI:1922372]"
NP,ENSMUSG00000019823,Mical1,171580,"microtubule associated monooxygenase, calponin and LIM domain containing 1 [Source:MGI Symbol;Acc:MGI:2385847]"
NP,ENSMUSG00000019828,Grm1,14816,"glutamate receptor, metabotropic 1 [Source:MGI Symbol;Acc:MGI:1351338]"
NP,ENSMUSG00000019834,Slc22a16,70840,"solute carrier family 22 (organic cation transporter), member 16 [Source:MGI Symbol;Acc:MGI:1918090]"
NP,ENSMUSG00000019850,Tnfaip3,21929,"tumor necrosis factor, alpha-induced protein 3 [Source:MGI Symbol;Acc:MGI:1196377]"
NP,ENSMUSG00000019866,Crybg1,11630,crystallin beta-gamma domain containing 1 [Source:MGI Symbol;Acc:MGI:109544]
NP,ENSMUSG00000019867,Gje1,76743,"gap junction protein, epsilon 1 [Source:MGI Symbol;Acc:MGI:1923993]"
NP,ENSMUSG00000019876,Pkib,18768,"protein kinase inhibitor beta, cAMP dependent, testis specific [Source:MGI Symbol;Acc:MGI:101937]"
NP,ENSMUSG00000019900,Rfx6,320995,"regulatory factor X, 6 [Source:MGI Symbol;Acc:MGI:2445208]"
NP,ENSMUSG00000019905,Gprc6a,210198,"G protein-coupled receptor, family C, group 6, member A [Source:MGI Symbol;Acc:MGI:2429498]"
NP,ENSMUSG00000019913,Sim1,20464,single-minded family bHLH transcription factor 1 [Source:MGI Symbol;Acc:MGI:98306]
NP,ENSMUSG00000019951,Uhrf1bp1l,75089,UHRF1 (ICBP90) binding protein 1-like [Source:MGI Symbol;Acc:MGI:2442888]
NP,ENSMUSG00000020000,Moxd1,59012,"monooxygenase, DBH-like 1 [Source:MGI Symbol;Acc:MGI:1921582]"
NP,ENSMUSG00000020007,Il20ra,237313,"interleukin 20 receptor, alpha [Source:MGI Symbol;Acc:MGI:3605069]"
NP,ENSMUSG00000020017,Hal,15109,histidine ammonia lyase [Source:MGI Symbol;Acc:MGI:96010]
NP,ENSMUSG00000020023,Tmcc3,319880,transmembrane and coiled coil domains 3 [Source:MGI Symbol;Acc:MGI:2442900]
NP,ENSMUSG00000020032,Nuak1,77976,"NUAK family, SNF1-like kinase, 1 [Source:MGI Symbol;Acc:MGI:1925226]"
NP,ENSMUSG00000020052,Ascl1,17172,achaete-scute family bHLH transcription factor 1 [Source:MGI Symbol;Acc:MGI:96919]
NP,ENSMUSG00000020083,Fam241b,69894,"family with sequence similarity 241, member B [Source:MGI Symbol;Acc:MGI:1917144]"
NP,ENSMUSG00000020101,Vsir,74048,V-set immunoregulatory receptor [Source:MGI Symbol;Acc:MGI:1921298]
NP,ENSMUSG00000020125,Elane,50701,"elastase, neutrophil expressed [Source:MGI Symbol;Acc:MGI:2679229]"
NP,ENSMUSG00000020155,Kcnmb1,16533,"potassium large conductance calcium-activated channel, subfamily M, beta member 1 [Source:MGI Symbol;Acc:MGI:1334203]"
NP,ENSMUSG00000020159,Gabrp,216643,"gamma-aminobutyric acid (GABA) A receptor, pi [Source:MGI Symbol;Acc:MGI:2387597]"
NP,ENSMUSG00000020164,Kcnmb4os1,67342,"potassium large conductance calcium-activated channel, subfamily M, beta member 4, opposite strand 1 [Source:MGI Symbol;Acc:MGI:1914592]"
NP,ENSMUSG00000020177,9530003J23Rik,77397,RIKEN cDNA 9530003J23 gene [Source:MGI Symbol;Acc:MGI:1924647]
NP,ENSMUSG00000020213,Glipr1l1,69286,GLI pathogenesis-related 1 like 1 [Source:MGI Symbol;Acc:MGI:1916536]
NP,ENSMUSG00000020218,Wif1,24117,Wnt inhibitory factor 1 [Source:MGI Symbol;Acc:MGI:1344332]
NP,ENSMUSG00000020224,Llph,66225,"LLP homolog, long-term synaptic facilitation (Aplysia) [Source:MGI Symbol;Acc:MGI:1913475]"
NP,ENSMUSG00000020227,Irak3,73914,interleukin-1 receptor-associated kinase 3 [Source:MGI Symbol;Acc:MGI:1921164]
NP,ENSMUSG00000020261,Slc36a1,215335,"solute carrier family 36 (proton/amino acid symporter), member 1 [Source:MGI Symbol;Acc:MGI:2445299]"
NP,ENSMUSG00000020262,Adarb1,110532,"adenosine deaminase, RNA-specific, B1 [Source:MGI Symbol;Acc:MGI:891999]"
NP,ENSMUSG00000020277,Pfkl,18641,"phosphofructokinase, liver, B-type [Source:MGI Symbol;Acc:MGI:97547]"
NP,ENSMUSG00000020303,Stc2,20856,stanniocalcin 2 [Source:MGI Symbol;Acc:MGI:1316731]
NP,ENSMUSG00000020332,Meikin,74847,meiotic kinetochore factor [Source:MGI Symbol;Acc:MGI:1922097]
NP,ENSMUSG00000020372,Rack1,14694,receptor for activated C kinase 1 [Source:MGI Symbol;Acc:MGI:101849]
NP,ENSMUSG00000020383,Il13,16163,interleukin 13 [Source:MGI Symbol;Acc:MGI:96541]
NP,ENSMUSG00000020401,Fam71b,432552,"family with sequence similarity 71, member B [Source:MGI Symbol;Acc:MGI:3650836]"
NP,ENSMUSG00000020405,Fabp6,16204,fatty acid binding protein 6 [Source:MGI Symbol;Acc:MGI:96565]
NP,ENSMUSG00000020429,Igfbp1,16006,insulin-like growth factor binding protein 1 [Source:MGI Symbol;Acc:MGI:96436]
NP,ENSMUSG00000020430,Pes1,64934,pescadillo ribosomal biogenesis factor 1 [Source:MGI Symbol;Acc:MGI:1890613]
NP,ENSMUSG00000020462,Cfap36,216618,cilia and flagella associated protein 36 [Source:MGI Symbol;Acc:MGI:1913994]
NP,ENSMUSG00000020469,Myl7,17898,"myosin, light polypeptide 7, regulatory [Source:MGI Symbol;Acc:MGI:107495]"
NP,ENSMUSG00000020484,Xbp1,22433,X-box binding protein 1 [Source:MGI Symbol;Acc:MGI:98970]
NP,ENSMUSG00000020523,Fam114a2,67726,"family with sequence similarity 114, member A2 [Source:MGI Symbol;Acc:MGI:1917629]"
NP,ENSMUSG00000020571,Pdia6,71853,protein disulfide isomerase associated 6 [Source:MGI Symbol;Acc:MGI:1919103]
NP,ENSMUSG00000020581,Agr2,23795,anterior gradient 2 [Source:MGI Symbol;Acc:MGI:1344405]
NP,ENSMUSG00000020592,Sdc1,20969,syndecan 1 [Source:MGI Symbol;Acc:MGI:1349162]
NP,ENSMUSG00000020605,Hs1bp3,58240,HCLS1 binding protein 3 [Source:MGI Symbol;Acc:MGI:1913224]
NP,ENSMUSG00000020642,Rnf144a,108089,ring finger protein 144A [Source:MGI Symbol;Acc:MGI:1344401]
NP,ENSMUSG00000020656,Grhl1,195733,grainyhead like transcription factor 1 [Source:MGI Symbol;Acc:MGI:2182540]
NP,ENSMUSG00000020672,Sntg2,268534,"syntrophin, gamma 2 [Source:MGI Symbol;Acc:MGI:1919541]"
NP,ENSMUSG00000020673,Tpo,22018,thyroid peroxidase [Source:MGI Symbol;Acc:MGI:98813]
NP,ENSMUSG00000020676,Ccl11,20292,chemokine (C-C motif) ligand 11 [Source:MGI Symbol;Acc:MGI:103576]
NP,ENSMUSG00000020679,Hnf1b,21410,HNF1 homeobox B [Source:MGI Symbol;Acc:MGI:98505]
NP,ENSMUSG00000020682,Mmp28,118453,matrix metallopeptidase 28 (epilysin) [Source:MGI Symbol;Acc:MGI:2153062]
NP,ENSMUSG00000020686,Gas2l2,237891,growth arrest-specific 2 like 2 [Source:MGI Symbol;Acc:MGI:3652048]
NP,ENSMUSG00000020690,Efcab3,70894,EF-hand calcium binding domain 3 [Source:MGI Symbol;Acc:MGI:1918144]
NP,ENSMUSG00000020704,Asic2,11418,acid-sensing (proton-gated) ion channel 2 [Source:MGI Symbol;Acc:MGI:1100867]
NP,ENSMUSG00000020709,Adap2,216991,ArfGAP with dual PH domains 2 [Source:MGI Symbol;Acc:MGI:2663075]
NP,ENSMUSG00000020713,Gh,14599,growth hormone [Source:MGI Symbol;Acc:MGI:95707]
NP,ENSMUSG00000020732,Rab37,58222,"RAB37, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1929945]"
NP,ENSMUSG00000020740,Gga3,260302,"golgi associated, gamma adaptin ear containing, ARF binding protein 3 [Source:MGI Symbol;Acc:MGI:2384159]"
NP,ENSMUSG00000020743,Mif4gd,69674,MIF4G domain containing [Source:MGI Symbol;Acc:MGI:1916924]
NP,ENSMUSG00000020787,P2rx1,18436,"purinergic receptor P2X, ligand-gated ion channel, 1 [Source:MGI Symbol;Acc:MGI:1098235]"
NP,ENSMUSG00000020827,Mink1,50932,misshapen-like kinase 1 (zebrafish) [Source:MGI Symbol;Acc:MGI:1355329]
NP,ENSMUSG00000020829,Slc46a1,52466,"solute carrier family 46, member 1 [Source:MGI Symbol;Acc:MGI:1098733]"
NP,ENSMUSG00000020838,Slc6a4,15567,"solute carrier family 6 (neurotransmitter transporter, serotonin), member 4 [Source:MGI Symbol;Acc:MGI:96285]"
NP,ENSMUSG00000020868,Xylt2,217119,xylosyltransferase II [Source:MGI Symbol;Acc:MGI:2444797]
NP,ENSMUSG00000020869,Lrrc59,98238,leucine rich repeat containing 59 [Source:MGI Symbol;Acc:MGI:2138133]
NP,ENSMUSG00000020876,Snx11,74479,sorting nexin 11 [Source:MGI Symbol;Acc:MGI:1921729]
NP,ENSMUSG00000020892,Aloxe3,23801,arachidonate lipoxygenase 3 [Source:MGI Symbol;Acc:MGI:1345140]
NP,ENSMUSG00000020903,Stx8,55943,syntaxin 8 [Source:MGI Symbol;Acc:MGI:1890156]
NP,ENSMUSG00000020904,Cfap52,71860,cilia and flagella associated protein 52 [Source:MGI Symbol;Acc:MGI:1919110]
NP,ENSMUSG00000020907,Rcvrn,19674,recoverin [Source:MGI Symbol;Acc:MGI:97883]
NP,ENSMUSG00000020911,Krt19,16669,keratin 19 [Source:MGI Symbol;Acc:MGI:96693]
NP,ENSMUSG00000020916,Krt36,16673,keratin 36 [Source:MGI Symbol;Acc:MGI:109364]
NP,ENSMUSG00000020917,Acly,104112,ATP citrate lyase [Source:MGI Symbol;Acc:MGI:103251]
NP,ENSMUSG00000020945,Lyzl6,69444,lysozyme-like 6 [Source:MGI Symbol;Acc:MGI:1916694]
NP,ENSMUSG00000020950,Foxg1,15228,forkhead box G1 [Source:MGI Symbol;Acc:MGI:1347464]
NP,ENSMUSG00000020961,Ston2,108800,stonin 2 [Source:MGI Symbol;Acc:MGI:1918272]
NP,ENSMUSG00000021039,Snw1,66354,SNW domain containing 1 [Source:MGI Symbol;Acc:MGI:1913604]
NP,ENSMUSG00000021056,Tex21,80384,testis expressed gene 21 [Source:MGI Symbol;Acc:MGI:1931131]
NP,ENSMUSG00000021081,Serpina1f,68348,"serine (or cysteine) peptidase inhibitor, clade A, member 1F [Source:MGI Symbol;Acc:MGI:1915598]"
NP,ENSMUSG00000021099,Six6,20476,sine oculis-related homeobox 6 [Source:MGI Symbol;Acc:MGI:1341840]
NP,ENSMUSG00000021118,Plek2,27260,pleckstrin 2 [Source:MGI Symbol;Acc:MGI:1351466]
NP,ENSMUSG00000021124,Vti1b,53612,vesicle transport through interaction with t-SNAREs 1B [Source:MGI Symbol;Acc:MGI:1855688]
NP,ENSMUSG00000021135,Slc10a1,20493,"solute carrier family 10 (sodium/bile acid cotransporter family), member 1 [Source:MGI Symbol;Acc:MGI:97379]"
NP,ENSMUSG00000021178,Psmc1,19179,"protease (prosome, macropain) 26S subunit, ATPase 1 [Source:MGI Symbol;Acc:MGI:106054]"
NP,ENSMUSG00000021207,Akr1c21,77337,"aldo-keto reductase family 1, member C21 [Source:MGI Symbol;Acc:MGI:1924587]"
NP,ENSMUSG00000021211,Akr1c12,622402,"aldo-keto reductase family 1, member C12 [Source:MGI Symbol;Acc:MGI:1351661]"
NP,ENSMUSG00000021213,Akr1c13,27384,"aldo-keto reductase family 1, member C13 [Source:MGI Symbol;Acc:MGI:1351662]"
NP,ENSMUSG00000021221,Dpf3,70127,"D4, zinc and double PHD fingers, family 3 [Source:MGI Symbol;Acc:MGI:1917377]"
NP,ENSMUSG00000021222,Dcaf4,73828,DDB1 and CUL4 associated factor 4 [Source:MGI Symbol;Acc:MGI:1921078]
NP,ENSMUSG00000021262,Evl,14026,Ena-vasodilator stimulated phosphoprotein [Source:MGI Symbol;Acc:MGI:1194884]
NP,ENSMUSG00000021263,Degs2,70059,"delta(4)-desaturase, sphingolipid 2 [Source:MGI Symbol;Acc:MGI:1917309]"
NP,ENSMUSG00000021273,Fdft1,14137,farnesyl diphosphate farnesyl transferase 1 [Source:MGI Symbol;Acc:MGI:102706]
NP,ENSMUSG00000021282,Eif5,217869,eukaryotic translation initiation factor 5 [Source:MGI Symbol;Acc:MGI:95309]
NP,ENSMUSG00000021298,Gpr132,56696,G protein-coupled receptor 132 [Source:MGI Symbol;Acc:MGI:1890220]
NP,ENSMUSG00000021326,Trim27,19720,tripartite motif-containing 27 [Source:MGI Symbol;Acc:MGI:97904]
NP,ENSMUSG00000021362,Gcm2,107889,glial cells missing homolog 2 [Source:MGI Symbol;Acc:MGI:1861438]
NP,ENSMUSG00000021367,Edn1,13614,endothelin 1 [Source:MGI Symbol;Acc:MGI:95283]
NP,ENSMUSG00000021368,Tbc1d7,67046,"TBC1 domain family, member 7 [Source:MGI Symbol;Acc:MGI:1914296]"
NP,ENSMUSG00000021415,4933417A18Rik,66761,RIKEN cDNA 4933417A18 gene [Source:MGI Symbol;Acc:MGI:1914011]
NP,ENSMUSG00000021416,Eci3,69123,enoyl-Coenzyme A delta isomerase 3 [Source:MGI Symbol;Acc:MGI:1916373]
NP,ENSMUSG00000021418,Rpp40,208366,ribonuclease P 40 subunit [Source:MGI Symbol;Acc:MGI:1346084]
NP,ENSMUSG00000021423,Ly86,17084,lymphocyte antigen 86 [Source:MGI Symbol;Acc:MGI:1321404]
NP,ENSMUSG00000021431,Snrnp48,67797,small nuclear ribonucleoprotein 48 (U11/U12) [Source:MGI Symbol;Acc:MGI:1915047]
NP,ENSMUSG00000021439,Ctsq,104002,cathepsin Q [Source:MGI Symbol;Acc:MGI:2137385]
NP,ENSMUSG00000021440,Cts7,56092,cathepsin 7 [Source:MGI Symbol;Acc:MGI:1860262]
NP,ENSMUSG00000021441,Cts6,58518,cathepsin 6 [Source:MGI Symbol;Acc:MGI:1889619]
NP,ENSMUSG00000021464,Ror2,26564,receptor tyrosine kinase-like orphan receptor 2 [Source:MGI Symbol;Acc:MGI:1347521]
NP,ENSMUSG00000021468,Sptlc1,268656,"serine palmitoyltransferase, long chain base subunit 1 [Source:MGI Symbol;Acc:MGI:1099431]"
NP,ENSMUSG00000021477,Ctsl,13039,cathepsin L [Source:MGI Symbol;Acc:MGI:88564]
NP,ENSMUSG00000021482,Prxl2c,66129,peroxiredoxin like 2C [Source:MGI Symbol;Acc:MGI:1913379]
NP,ENSMUSG00000021483,Cdk20,105278,cyclin-dependent kinase 20 [Source:MGI Symbol;Acc:MGI:2145349]
NP,ENSMUSG00000021509,Slc25a48,328258,"solute carrier family 25, member 48 [Source:MGI Symbol;Acc:MGI:2145373]"
NP,ENSMUSG00000021559,Dapk1,69635,death associated protein kinase 1 [Source:MGI Symbol;Acc:MGI:1916885]
NP,ENSMUSG00000021566,Slc6a19os,71390,"solute carrier family 6 (neurotransmitter transporter), member 19, opposite strand [Source:MGI Symbol;Acc:MGI:1918640]"
NP,ENSMUSG00000021595,Nsun2,28114,NOL1/NOP2/Sun domain family member 2 [Source:MGI Symbol;Acc:MGI:107252]
NP,ENSMUSG00000021598,Med10,28077,mediator complex subunit 10 [Source:MGI Symbol;Acc:MGI:106331]
NP,ENSMUSG00000021609,Slc6a3,13162,"solute carrier family 6 (neurotransmitter transporter, dopamine), member 3 [Source:MGI Symbol;Acc:MGI:94862]"
NP,ENSMUSG00000021612,Slc6a18,22598,"solute carrier family 6 (neurotransmitter transporter), member 18 [Source:MGI Symbol;Acc:MGI:1336892]"
NP,ENSMUSG00000021635,Rad17,19356,RAD17 checkpoint clamp loader component [Source:MGI Symbol;Acc:MGI:1333807]
NP,ENSMUSG00000021660,Btf3,218490,basic transcription factor 3 [Source:MGI Symbol;Acc:MGI:1202875]
NP,ENSMUSG00000021669,Cert1,68018,ceramide transporter 1 [Source:MGI Symbol;Acc:MGI:1915268]
NP,ENSMUSG00000021678,F2rl1,14063,coagulation factor II (thrombin) receptor-like 1 [Source:MGI Symbol;Acc:MGI:101910]
NP,ENSMUSG00000021679,S100z,268686,"S100 calcium binding protein, zeta [Source:MGI Symbol;Acc:MGI:2685471]"
NP,ENSMUSG00000021697,Depdc1b,218581,DEP domain containing 1B [Source:MGI Symbol;Acc:MGI:2145425]
NP,ENSMUSG00000021718,Nt5el,66763,"5' nucleotidase, ecto-like [Source:MGI Symbol;Acc:MGI:1914013]"
NP,ENSMUSG00000021719,Rgs7bp,52882,regulator of G-protein signalling 7 binding protein [Source:MGI Symbol;Acc:MGI:106334]
NP,ENSMUSG00000021732,Fgf10,14165,fibroblast growth factor 10 [Source:MGI Symbol;Acc:MGI:1099809]
NP,ENSMUSG00000021743,Fezf2,54713,Fez family zinc finger 2 [Source:MGI Symbol;Acc:MGI:1859823]
